Time, Oxygen, Tau - Phase Method, Sensor Temperature, Air Pressure
2024-03-05 11:13:15.2, 1.975945, 3.622109, 200, 98.97754
2024-03-05 11:13:15.8, 1.985771, 3.621782, 200, 98.97827
2024-03-05 11:13:16.4, 2.084061, 3.618512, 200, 98.97827
2024-03-05 11:13:17.0, 2.034813, 3.62015, 200, 98.97754
2024-03-05 11:13:17.6, 1.904236, 3.624499, 200, 98.97852
2024-03-05 11:13:18.2, 2.028381, 3.620364, 200, 98.97925
2024-03-05 11:13:18.7, 2.008118, 3.621038, 200, 98.98047
2024-03-05 11:13:19.3, 1.974716, 3.62215, 200, 98.98193
2024-03-05 11:13:19.8, 2.028053, 3.620375, 200, 98.98218
2024-03-05 11:13:20.3, 2.000595, 3.621289, 200, 98.9812
2024-03-05 11:13:20.8, 2.059319, 3.619335, 200, 98.9812
2024-03-05 11:13:21.4, 1.969994, 3.622307, 200, 98.98169
2024-03-05 11:13:22.0, 1.989868, 3.621646, 200, 98.98242
2024-03-05 11:13:22.5, 2.029099, 3.62034, 200, 98.98242
2024-03-05 11:13:23.0, 1.957405, 3.622727, 200, 98.9834
2024-03-05 11:13:23.6, 2.001144, 3.62127, 200, 98.98291
2024-03-05 11:13:24.2, 1.916023, 3.624106, 200, 98.98242
2024-03-05 11:13:24.8, 1.950623, 3.622953, 200, 98.98291
2024-03-05 11:13:25.3, 1.927826, 3.623713, 200, 98.98315
2024-03-05 11:13:25.9, 2.010475, 3.62096, 200, 98.9834
2024-03-05 11:13:26.4, 2.0438, 3.619851, 200, 98.98242
2024-03-05 11:13:27.0, 2.092728, 3.618224, 200, 98.98193
2024-03-05 11:13:27.5, 1.946335, 3.623096, 200, 98.98242
2024-03-05 11:13:28.0, 1.8423, 3.626566, 200, 98.98193
2024-03-05 11:13:28.6, 2.035515, 3.620126, 200, 98.98145
2024-03-05 11:13:29.1, 1.922585, 3.623888, 200, 98.97949
2024-03-05 11:13:29.6, 1.962311, 3.622564, 200, 98.97974
2024-03-05 11:13:30.2, 2.095055, 3.618146, 200, 98.97998
2024-03-05 11:13:30.8, 2.063004, 3.619212, 200, 98.97949
2024-03-05 11:13:31.4, 1.954559, 3.622822, 200, 98.97778
2024-03-05 11:13:31.9, 1.931938, 3.623576, 200, 98.97754
2024-03-05 11:13:32.5, 2.010895, 3.620946, 200, 98.97705
2024-03-05 11:13:33.0, 2.034889, 3.620147, 200, 98.97632
2024-03-05 11:13:33.5, 1.982651, 3.621886, 200, 98.97632
2024-03-05 11:13:34.2, 2.003433, 3.621194, 200, 98.97656
2024-03-05 11:13:34.7, 2.156288, 3.616113, 200, 98.97656
2024-03-05 11:13:35.2, 2.036133, 3.620106, 200, 98.97583
2024-03-05 11:13:35.8, 1.930183, 3.623634, 200, 98.97534
2024-03-05 11:13:36.4, 1.992065, 3.621572, 200, 98.97632
2024-03-05 11:13:37.0, 2.041519, 3.619926, 200, 98.97681
2024-03-05 11:13:37.6, 2.001511, 3.621258, 200, 98.97583
2024-03-05 11:13:38.1, 1.990005, 3.621641, 200, 98.97632
2024-03-05 11:13:38.7, 2.074982, 3.618814, 200, 98.97583
2024-03-05 11:13:39.3, 2.020775, 3.620617, 200, 98.97607
2024-03-05 11:13:39.9, 1.983963, 3.621843, 200, 98.97461
2024-03-05 11:13:40.5, 2.072006, 3.618913, 200, 98.97461
2024-03-05 11:13:41.0, 2.004921, 3.621145, 200, 98.97461
2024-03-05 11:13:41.6, 1.921776, 3.623914, 200, 98.97363
2024-03-05 11:13:42.1, 1.976715, 3.622083, 200, 98.97485
2024-03-05 11:13:42.7, 2.098167, 3.618043, 200, 98.97559
2024-03-05 11:13:43.3, 2.068047, 3.619045, 200, 98.9751
2024-03-05 11:13:43.8, 2.081886, 3.618584, 200, 98.97534
2024-03-05 11:13:44.3, 2.136337, 3.616775, 200, 98.97534
2024-03-05 11:13:44.9, 2.092461, 3.618233, 200, 98.97559
2024-03-05 11:13:45.4, 1.97702, 3.622073, 200, 98.97485
2024-03-05 11:13:46.0, 2.03051, 3.620293, 200, 98.97363
2024-03-05 11:13:46.6, 2.116592, 3.617431, 200, 98.97241
2024-03-05 11:13:47.2, 2.017044, 3.620741, 200, 98.97144
2024-03-05 11:13:47.8, 2.083809, 3.61852, 200, 98.97095
2024-03-05 11:13:48.4, 2.127953, 3.617054, 200, 98.97144
2024-03-05 11:13:49.0, 2.003349, 3.621197, 200, 98.9707
2024-03-05 11:13:49.5, 1.958145, 3.622702, 200, 98.97046
2024-03-05 11:13:50.0, 1.962753, 3.622549, 200, 98.97144
2024-03-05 11:13:50.6, 1.921181, 3.623934, 200, 98.97144
2024-03-05 11:13:51.2, 2.051308, 3.619601, 200, 98.97217
2024-03-05 11:13:51.8, 2.076271, 3.618771, 200, 98.9729
2024-03-05 11:13:52.3, 1.879189, 3.625335, 200, 98.97266
2024-03-05 11:13:52.9, 2.041779, 3.619918, 200, 98.97437
2024-03-05 11:13:53.5, 2.084885, 3.618485, 200, 98.97437
2024-03-05 11:13:54.1, 1.896179, 3.624768, 200, 98.97461
2024-03-05 11:13:54.7, 1.966728, 3.622416, 200, 98.97485
2024-03-05 11:13:55.3, 2.027084, 3.620407, 200, 98.97754
2024-03-05 11:13:55.9, 2.028259, 3.620368, 200, 98.97876
2024-03-05 11:13:56.4, 2.166389, 3.615778, 200, 98.98022
2024-03-05 11:13:57.0, 2.072716, 3.618889, 200, 98.98096
2024-03-05 11:13:57.6, 1.941307, 3.623263, 200, 98.98096
2024-03-05 11:13:58.2, 2.04277, 3.619885, 200, 98.9812
2024-03-05 11:13:58.7, 2.176208, 3.615452, 200, 98.97998
2024-03-05 11:13:59.3, 2.023582, 3.620523, 200, 98.98096
2024-03-05 11:13:59.9, 1.949173, 3.623001, 200, 98.9812
2024-03-05 11:14:00.5, 1.997581, 3.621389, 200, 98.9812
2024-03-05 11:14:01.1, 2.018875, 3.62068, 200, 98.98096
2024-03-05 11:14:01.7, 1.973343, 3.622196, 200, 98.97998
2024-03-05 11:14:02.3, 2.071381, 3.618934, 200, 98.97925
2024-03-05 11:14:02.8, 2.085091, 3.618478, 200, 98.97705
2024-03-05 11:14:03.4, 1.996155, 3.621437, 200, 98.97632
2024-03-05 11:14:04.0, 1.82505, 3.627142, 200, 98.97607
2024-03-05 11:14:04.6, 1.869003, 3.625674, 200, 98.97583
2024-03-05 11:14:05.1, 1.904442, 3.624492, 200, 98.97266
2024-03-05 11:14:05.7, 1.993027, 3.621541, 200, 98.97266
2024-03-05 11:14:06.2, 2.018532, 3.620692, 200, 98.97217
2024-03-05 11:14:06.8, 1.946037, 3.623106, 200, 98.97192
2024-03-05 11:14:07.3, 1.857674, 3.626053, 200, 98.97266
2024-03-05 11:14:07.9, 1.853844, 3.626181, 200, 98.97388
2024-03-05 11:14:08.5, 1.928055, 3.623705, 200, 98.97485
2024-03-05 11:14:09.1, 2.030914, 3.62028, 200, 98.97461
2024-03-05 11:14:09.6, 2.079887, 3.618651, 200, 98.97363
2024-03-05 11:14:10.2, 1.928757, 3.623682, 200, 98.97388
2024-03-05 11:14:10.7, 1.929466, 3.623658, 200, 98.97339
2024-03-05 11:14:11.3, 2.00972, 3.620985, 200, 98.97363
2024-03-05 11:14:11.9, 1.973358, 3.622195, 200, 98.97363
2024-03-05 11:14:12.5, 1.88031, 3.625298, 200, 98.97363
2024-03-05 11:14:13.1, 1.940224, 3.623299, 200, 98.9751
2024-03-05 11:14:13.6, 1.892883, 3.624878, 200, 98.97437
2024-03-05 11:14:14.1, 1.89357, 3.624855, 200, 98.97388
2024-03-05 11:14:14.7, 1.907677, 3.624384, 200, 98.97339
2024-03-05 11:14:15.2, 1.968414, 3.62236, 200, 98.97461
2024-03-05 11:14:15.8, 2.025276, 3.620467, 200, 98.97485
2024-03-05 11:14:16.3, 2.056366, 3.619433, 200, 98.9751
2024-03-05 11:14:16.9, 1.943024, 3.623206, 200, 98.9751
2024-03-05 11:14:17.4, 2.034607, 3.620157, 200, 98.97559
2024-03-05 11:14:18.0, 2.01722, 3.620735, 200, 98.97534
2024-03-05 11:14:18.6, 1.959862, 3.622645, 200, 98.97461
2024-03-05 11:14:19.1, 2.037132, 3.620073, 200, 98.97437
2024-03-05 11:14:19.7, 2.055061, 3.619476, 200, 98.97485
2024-03-05 11:14:20.3, 2.018356, 3.620697, 200, 98.97412
2024-03-05 11:14:20.8, 1.888008, 3.625041, 200, 98.97485
2024-03-05 11:14:21.4, 1.903847, 3.624512, 200, 98.9751
2024-03-05 11:14:21.9, 1.920403, 3.62396, 200, 98.97534
2024-03-05 11:14:22.5, 2.015945, 3.620777, 200, 98.97534
2024-03-05 11:14:23.1, 2.030182, 3.620304, 200, 98.9751
2024-03-05 11:14:23.7, 1.99469, 3.621485, 200, 98.97559
2024-03-05 11:14:24.2, 1.945633, 3.623119, 200, 98.97461
2024-03-05 11:14:24.8, 1.906097, 3.624437, 200, 98.97461
2024-03-05 11:14:25.3, 1.959358, 3.622662, 200, 98.97437
2024-03-05 11:14:25.9, 2.080231, 3.618639, 200, 98.97363
2024-03-05 11:14:26.5, 2.133553, 3.616868, 200, 98.97241
2024-03-05 11:14:27.0, 2.023506, 3.620526, 200, 98.97266
2024-03-05 11:14:27.5, 2.037292, 3.620067, 200, 98.97095
2024-03-05 11:14:28.1, 1.960968, 3.622608, 200, 98.96997
2024-03-05 11:14:28.6, 2.001656, 3.621253, 200, 98.97021
2024-03-05 11:14:29.1, 1.959137, 3.622669, 200, 98.9707
2024-03-05 11:14:29.7, 1.900116, 3.624637, 200, 98.97095
2024-03-05 11:14:30.2, 2.042015, 3.61991, 200, 98.97144
2024-03-05 11:14:30.7, 1.966545, 3.622422, 200, 98.97168
2024-03-05 11:14:31.3, 2.010071, 3.620973, 200, 98.97168
2024-03-05 11:14:31.9, 2.133156, 3.616881, 200, 98.97119
2024-03-05 11:14:32.4, 2.213715, 3.614208, 200, 98.97119
2024-03-05 11:14:32.9, 2.079582, 3.618661, 200, 98.97144
2024-03-05 11:14:33.6, 1.855957, 3.62611, 200, 98.97144
2024-03-05 11:14:34.1, 2.024734, 3.620485, 200, 98.97241
2024-03-05 11:14:34.7, 2.124718, 3.617161, 200, 98.97339
2024-03-05 11:14:35.2, 2.113022, 3.61755, 200, 98.97314
2024-03-05 11:14:35.8, 2.018852, 3.620681, 200, 98.97437
2024-03-05 11:14:36.3, 1.915237, 3.624132, 200, 98.97607
2024-03-05 11:14:36.8, 1.952301, 3.622897, 200, 98.97681
2024-03-05 11:14:37.4, 1.987526, 3.621724, 200, 98.97876
2024-03-05 11:14:37.9, 2.030869, 3.620281, 200, 98.97949
2024-03-05 11:14:38.5, 1.941498, 3.623257, 200, 98.98047
2024-03-05 11:14:39.0, 1.863785, 3.625849, 200, 98.97974
2024-03-05 11:14:39.6, 1.939995, 3.623307, 200, 98.97925
2024-03-05 11:14:40.1, 1.939369, 3.623328, 200, 98.97925
2024-03-05 11:14:40.7, 1.904541, 3.624489, 200, 98.97925
2024-03-05 11:14:41.3, 1.829201, 3.627003, 200, 98.97974
2024-03-05 11:14:41.8, 1.983849, 3.621846, 200, 98.97876
2024-03-05 11:14:42.4, 1.916481, 3.624091, 200, 98.97852
2024-03-05 11:14:42.9, 1.948944, 3.623009, 200, 98.97852
2024-03-05 11:14:43.4, 2.042847, 3.619883, 200, 98.97876
2024-03-05 11:14:43.9, 1.962967, 3.622542, 200, 98.97827
2024-03-05 11:14:44.5, 1.835365, 3.626798, 200, 98.97852
2024-03-05 11:14:45.0, 1.891075, 3.624938, 200, 98.97803
2024-03-05 11:14:45.6, 1.986275, 3.621765, 200, 98.97754
2024-03-05 11:14:46.2, 1.935005, 3.623473, 200, 98.97607
2024-03-05 11:14:46.7, 1.923576, 3.623855, 200, 98.97559
2024-03-05 11:14:47.3, 1.93499, 3.623474, 200, 98.97437
2024-03-05 11:14:47.9, 2.02491, 3.620479, 200, 98.97412
2024-03-05 11:14:48.5, 1.877396, 3.625395, 200, 98.97363
2024-03-05 11:14:49.0, 1.8647, 3.625818, 200, 98.97388
2024-03-05 11:14:49.6, 1.978943, 3.622009, 200, 98.97437
2024-03-05 11:14:50.1, 2.127441, 3.617071, 200, 98.97437
2024-03-05 11:14:50.6, 2.020912, 3.620612, 200, 98.97412
2024-03-05 11:14:51.2, 2.021278, 3.6206, 200, 98.97339
2024-03-05 11:14:51.7, 2.083893, 3.618518, 200, 98.97461
2024-03-05 11:14:52.2, 1.879593, 3.625321, 200, 98.97437
2024-03-05 11:14:52.8, 1.741692, 3.629928, 200, 98.9729
2024-03-05 11:14:53.4, 1.956734, 3.622749, 200, 98.97339
2024-03-05 11:14:54.0, 1.944199, 3.623167, 200, 98.97388
2024-03-05 11:14:54.6, 1.876465, 3.625426, 200, 98.97437
2024-03-05 11:14:55.1, 1.829941, 3.626979, 200, 98.97339
2024-03-05 11:14:55.7, 1.927574, 3.623721, 200, 98.9729
2024-03-05 11:14:56.3, 1.898132, 3.624703, 200, 98.97363
2024-03-05 11:14:56.9, 1.98172, 3.621917, 200, 98.97339
2024-03-05 11:14:57.4, 1.953552, 3.622855, 200, 98.97266
2024-03-05 11:14:58.0, 1.893112, 3.62487, 200, 98.97241
2024-03-05 11:14:58.5, 1.871246, 3.6256, 200, 98.97241
2024-03-05 11:14:59.0, 1.827423, 3.627063, 200, 98.97217
2024-03-05 11:14:59.6, 1.94162, 3.623253, 200, 98.97168
2024-03-05 11:15:00.2, 2.046806, 3.619751, 200, 98.97095
2024-03-05 11:15:00.7, 2.083298, 3.618537, 200, 98.9707
2024-03-05 11:15:01.3, 2.036209, 3.620103, 200, 98.97168
2024-03-05 11:15:01.8, 1.998055, 3.621373, 200, 98.97168
2024-03-05 11:15:02.3, 2.019485, 3.62066, 200, 98.97168
2024-03-05 11:15:02.9, 2.079086, 3.618677, 200, 98.9729
2024-03-05 11:15:03.5, 1.95755, 3.622722, 200, 98.97217
2024-03-05 11:15:04.1, 1.953018, 3.622873, 200, 98.97144
2024-03-05 11:15:04.7, 1.966675, 3.622418, 200, 98.97168
2024-03-05 11:15:05.3, 1.956657, 3.622752, 200, 98.97192
2024-03-05 11:15:05.9, 1.943115, 3.623203, 200, 98.97217
2024-03-05 11:15:06.4, 1.976372, 3.622095, 200, 98.9729
2024-03-05 11:15:07.0, 1.900383, 3.624628, 200, 98.97339
2024-03-05 11:15:07.6, 2.012306, 3.620899, 200, 98.97388
2024-03-05 11:15:08.2, 1.909981, 3.624308, 200, 98.97461
2024-03-05 11:15:08.8, 2.005615, 3.621121, 200, 98.97485
2024-03-05 11:15:09.3, 2.009026, 3.621008, 200, 98.97485
2024-03-05 11:15:09.9, 2.079391, 3.618667, 200, 98.97632
2024-03-05 11:15:10.5, 1.993523, 3.621524, 200, 98.97754
2024-03-05 11:15:11.1, 1.948685, 3.623017, 200, 98.97754
2024-03-05 11:15:11.6, 1.903236, 3.624533, 200, 98.97778
2024-03-05 11:15:12.2, 1.944847, 3.623146, 200, 98.97778
2024-03-05 11:15:12.8, 1.954239, 3.622833, 200, 98.97925
2024-03-05 11:15:13.4, 1.895828, 3.62478, 200, 98.979
2024-03-05 11:15:14.0, 1.974869, 3.622145, 200, 98.97998
2024-03-05 11:15:14.6, 1.876671, 3.625419, 200, 98.97949
2024-03-05 11:15:15.2, 1.921318, 3.62393, 200, 98.97925
2024-03-05 11:15:15.8, 2.05822, 3.619371, 200, 98.97949
2024-03-05 11:15:16.4, 1.857285, 3.626066, 200, 98.97925
2024-03-05 11:15:17.0, 1.957153, 3.622736, 200, 98.97852
2024-03-05 11:15:17.6, 2.001144, 3.62127, 200, 98.97803
2024-03-05 11:15:18.1, 1.898445, 3.624692, 200, 98.97607
2024-03-05 11:15:18.7, 1.887955, 3.625042, 200, 98.9751
2024-03-05 11:15:19.3, 1.973022, 3.622206, 200, 98.97437
2024-03-05 11:15:19.9, 1.950905, 3.622944, 200, 98.97339
2024-03-05 11:15:20.4, 1.942055, 3.623238, 200, 98.97339
2024-03-05 11:15:21.0, 2.0774, 3.618733, 200, 98.97217
2024-03-05 11:15:21.6, 2.024986, 3.620477, 200, 98.97144
2024-03-05 11:15:22.1, 1.879456, 3.625326, 200, 98.97021
2024-03-05 11:15:22.7, 1.785835, 3.628452, 200, 98.96924
2024-03-05 11:15:23.3, 2.029938, 3.620312, 200, 98.96924
2024-03-05 11:15:23.8, 2.075302, 3.618803, 200, 98.96851
2024-03-05 11:15:24.4, 2.037155, 3.620072, 200, 98.96826
2024-03-05 11:15:25.0, 1.966293, 3.622431, 200, 98.96777
2024-03-05 11:15:25.6, 2.063545, 3.619194, 200, 98.96729
2024-03-05 11:15:26.2, 1.962547, 3.622555, 200, 98.96704
2024-03-05 11:15:26.8, 1.985703, 3.621784, 200, 98.96753
2024-03-05 11:15:27.3, 1.913734, 3.624182, 200, 98.96802
2024-03-05 11:15:27.9, 1.956963, 3.622742, 200, 98.96973
2024-03-05 11:15:28.5, 3.955254, 3.557366, 200, 98.97021
2024-03-05 11:15:29.1, 11.99915, 3.316452, 200, 98.9707
2024-03-05 11:15:29.6, 17.65615, 3.16568, 200, 98.97168
2024-03-05 11:15:30.1, 19.60312, 3.116912, 200, 98.9729
2024-03-05 11:15:30.7, 20.18476, 3.102633, 200, 98.97314
2024-03-05 11:15:31.2, 20.41138, 3.097104, 200, 98.97363
2024-03-05 11:15:31.8, 20.76852, 3.088432, 200, 98.97485
2024-03-05 11:15:32.4, 20.78885, 3.08794, 200, 98.97607
2024-03-05 11:15:32.9, 20.69725, 3.090159, 200, 98.97681
2024-03-05 11:15:33.4, 20.68744, 3.090397, 200, 98.97607
2024-03-05 11:15:34.0, 20.63088, 3.091769, 200, 98.97607
2024-03-05 11:15:34.6, 20.73843, 3.089161, 200, 98.97681
2024-03-05 11:15:35.1, 20.81669, 3.087266, 200, 98.97754
2024-03-05 11:15:35.6, 20.8667, 3.086057, 200, 98.97852
2024-03-05 11:15:36.3, 20.91772, 3.084824, 200, 98.97754
2024-03-05 11:15:36.9, 20.89574, 3.085355, 200, 98.97607
2024-03-05 11:15:37.4, 20.92242, 3.08471, 200, 98.97681
2024-03-05 11:15:37.9, 20.92085, 3.084748, 200, 98.97632
2024-03-05 11:15:38.6, 20.99654, 3.082921, 200, 98.97607
2024-03-05 11:15:39.2, 20.94186, 3.084241, 200, 98.97559
2024-03-05 11:15:39.8, 20.99493, 3.08296, 200, 98.9751
2024-03-05 11:15:40.3, 20.94222, 3.084232, 200, 98.97461
2024-03-05 11:15:40.8, 20.96252, 3.083742, 200, 98.97485
2024-03-05 11:15:41.3, 20.99102, 3.083054, 200, 98.97437
2024-03-05 11:15:41.9, 20.93421, 3.084425, 200, 98.97388
2024-03-05 11:15:42.4, 20.95462, 3.083933, 200, 98.97412
2024-03-05 11:15:43.0, 21.012, 3.082548, 200, 98.97485
2024-03-05 11:15:43.6, 20.93893, 3.084311, 200, 98.97461
2024-03-05 11:15:44.3, 20.82619, 3.087037, 200, 98.97485
2024-03-05 11:15:44.8, 21.05209, 3.081581, 200, 98.9729
2024-03-05 11:15:45.3, 21.07707, 3.080979, 200, 98.97144
2024-03-05 11:15:45.9, 20.9536, 3.083957, 200, 98.97217
2024-03-05 11:15:46.5, 20.95468, 3.083931, 200, 98.9729
2024-03-05 11:15:47.1, 20.84978, 3.086466, 200, 98.97241
2024-03-05 11:15:47.7, 20.92596, 3.084625, 200, 98.97266
2024-03-05 11:15:48.2, 21.04599, 3.081728, 200, 98.97241
2024-03-05 11:15:48.7, 20.99516, 3.082954, 200, 98.97266
2024-03-05 11:15:49.2, 20.88791, 3.085544, 200, 98.97217
2024-03-05 11:15:49.8, 20.9426, 3.084223, 200, 98.97168
2024-03-05 11:15:50.4, 21.15938, 3.078997, 200, 98.97046
2024-03-05 11:15:50.9, 21.08321, 3.080831, 200, 98.96948
2024-03-05 11:15:51.5, 20.99017, 3.083075, 200, 98.96948
2024-03-05 11:15:52.1, 20.85667, 3.086299, 200, 98.96924
2024-03-05 11:15:52.7, 20.98785, 3.08313, 200, 98.96851
2024-03-05 11:15:53.2, 20.98012, 3.083317, 200, 98.96777
2024-03-05 11:15:53.7, 21.0316, 3.082075, 200, 98.96802
2024-03-05 11:15:54.3, 20.92764, 3.084584, 200, 98.96753
2024-03-05 11:15:54.8, 20.81667, 3.087267, 200, 98.96875
2024-03-05 11:15:55.4, 20.99255, 3.083017, 200, 98.96948
2024-03-05 11:15:56.0, 20.92506, 3.084646, 200, 98.96948
2024-03-05 11:15:56.5, 20.90174, 3.08521, 200, 98.96777
2024-03-05 11:15:57.1, 21.12292, 3.079875, 200, 98.96851
2024-03-05 11:15:57.7, 21.15627, 3.079072, 200, 98.96753
2024-03-05 11:15:58.3, 21.04144, 3.081838, 200, 98.96704
2024-03-05 11:15:58.8, 20.88083, 3.085715, 200, 98.96729
2024-03-05 11:15:59.4, 20.9148, 3.084894, 200, 98.96802
2024-03-05 11:15:59.9, 21.00553, 3.082704, 200, 98.96777
2024-03-05 11:16:00.5, 20.95139, 3.084011, 200, 98.96851
2024-03-05 11:16:01.0, 20.98473, 3.083206, 200, 98.96777
2024-03-05 11:16:01.5, 20.98435, 3.083215, 200, 98.96729
2024-03-05 11:16:02.1, 20.83263, 3.08688, 200, 98.96631
2024-03-05 11:16:02.7, 20.80829, 3.08747, 200, 98.9668
2024-03-05 11:16:03.3, 20.9409, 3.084264, 200, 98.96655
2024-03-05 11:16:03.8, 20.95834, 3.083843, 200, 98.96655
2024-03-05 11:16:04.4, 21.03858, 3.081907, 200, 98.9668
2024-03-05 11:16:04.9, 20.98367, 3.083231, 200, 98.96558
2024-03-05 11:16:05.5, 20.77785, 3.088206, 200, 98.96533
2024-03-05 11:16:06.0, 20.86203, 3.08617, 200, 98.96582
2024-03-05 11:16:06.6, 19.46097, 3.120422, 200, 98.96631
2024-03-05 11:16:07.2, 11.12742, 3.340972, 200, 98.96753
2024-03-05 11:16:07.7, 4.297318, 3.546411, 200, 98.96777
2024-03-05 11:16:08.2, 1.650185, 3.632992, 200, 98.96753
2024-03-05 11:16:08.8, 0.6742554, 3.665988, 200, 98.96729
2024-03-05 11:16:09.3, 0.4742661, 3.672824, 200, 98.96631
2024-03-05 11:16:09.9, 0.2465057, 3.68064, 200, 98.96631
2024-03-05 11:16:10.4, 0.1321411, 3.684577, 200, 98.96631
2024-03-05 11:16:11.0, 0.1414948, 3.684255, 200, 98.9668
2024-03-05 11:16:11.6, 0.1761322, 3.683062, 200, 98.96802
2024-03-05 11:16:12.1, 0.09609222, 3.68582, 200, 98.96899
2024-03-05 11:16:12.6, 0, 3.689883, 200, 98.96753
2024-03-05 11:16:13.2, 0.07250214, 3.686634, 200, 98.96729
2024-03-05 11:16:13.8, 0, 3.691553, 200, 98.96777
2024-03-05 11:16:14.4, 0, 3.69222, 200, 98.96802
2024-03-05 11:16:14.9, 0, 3.689448, 200, 98.96826
2024-03-05 11:16:15.5, 0.02593994, 3.688241, 200, 98.96851
2024-03-05 11:16:16.1, 0, 3.692608, 200, 98.96802
2024-03-05 11:16:16.7, 0, 3.69138, 200, 98.96777
2024-03-05 11:16:17.3, 0, 3.690705, 200, 98.96631
2024-03-05 11:16:17.9, 0, 3.690386, 200, 98.96753
2024-03-05 11:16:18.5, 0, 3.690306, 200, 98.96729
2024-03-05 11:16:19.0, 0, 3.692716, 200, 98.96704
2024-03-05 11:16:19.6, 0, 3.692658, 200, 98.96826
2024-03-05 11:16:20.2, 0, 3.692467, 200, 98.96753
2024-03-05 11:16:20.7, 0, 3.691908, 200, 98.96655
2024-03-05 11:16:21.2, 0, 3.69366, 200, 98.96582
2024-03-05 11:16:21.8, 0, 3.693615, 200, 98.96484
2024-03-05 11:16:22.3, 0, 3.694252, 200, 98.96558
2024-03-05 11:16:22.9, 0, 3.697429, 200, 98.96655
2024-03-05 11:16:23.4, 0, 3.695446, 200, 98.9668
2024-03-05 11:16:24.0, 0, 3.695308, 200, 98.96655
2024-03-05 11:16:24.6, 0, 3.692824, 200, 98.96729
2024-03-05 11:16:25.1, 0, 3.694679, 200, 98.9668
2024-03-05 11:16:25.7, 0, 3.695572, 200, 98.96753
2024-03-05 11:16:26.2, 0, 3.6972, 200, 98.96704
2024-03-05 11:16:26.8, 0, 3.697932, 200, 98.9668
2024-03-05 11:16:27.3, 0, 3.694662, 200, 98.96777
2024-03-05 11:16:27.8, 0, 3.690406, 200, 98.96777
2024-03-05 11:16:28.3, 0, 3.69119, 200, 98.96777
2024-03-05 11:16:28.9, 0, 3.695877, 200, 98.96826
2024-03-05 11:16:29.5, 0, 3.694977, 200, 98.96802
2024-03-05 11:16:30.1, 0, 3.697068, 200, 98.96777
2024-03-05 11:16:30.6, 0, 3.697208, 200, 98.96875
2024-03-05 11:16:31.1, 0, 3.695886, 200, 98.96851
2024-03-05 11:16:31.7, 0, 3.694771, 200, 98.96973
2024-03-05 11:16:32.2, 0, 3.691522, 200, 98.96875
2024-03-05 11:16:32.8, 0, 3.693559, 200, 98.96948
2024-03-05 11:16:33.3, 0, 3.694564, 200, 98.96875
2024-03-05 11:16:33.8, 0, 3.693047, 200, 98.96973
2024-03-05 11:16:34.4, 0, 3.697658, 200, 98.97021
2024-03-05 11:16:34.9, 0, 3.698903, 200, 98.97095
2024-03-05 11:16:35.5, 0, 3.697133, 200, 98.97144
2024-03-05 11:16:36.0, 0, 3.696985, 200, 98.97168
2024-03-05 11:16:36.6, 0, 3.695765, 200, 98.97119
2024-03-05 11:16:37.2, 0, 3.694377, 200, 98.97241
2024-03-05 11:16:37.8, 0, 3.692592, 200, 98.97168
2024-03-05 11:16:38.4, 0, 3.691737, 200, 98.97217
2024-03-05 11:16:38.9, 0, 3.693188, 200, 98.97217
2024-03-05 11:16:39.4, 0, 3.697168, 200, 98.97192
2024-03-05 11:16:40.0, 0, 3.700033, 200, 98.97168
2024-03-05 11:16:40.5, 0, 3.69578, 200, 98.97144
2024-03-05 11:16:41.1, 0, 3.695655, 200, 98.97217
2024-03-05 11:16:41.7, 0, 3.69541, 200, 98.97168
2024-03-05 11:16:42.2, 0, 3.691874, 200, 98.97217
2024-03-05 11:16:42.9, 0, 3.691659, 200, 98.97217
2024-03-05 11:16:43.4, 0, 3.695436, 200, 98.97168
2024-03-05 11:16:43.9, 0, 3.697255, 200, 98.97144
2024-03-05 11:16:44.6, 0, 3.69294, 200, 98.97144
2024-03-05 11:16:45.2, 0, 3.69541, 200, 98.97046
2024-03-05 11:16:45.7, 0, 3.693453, 200, 98.97144
2024-03-05 11:16:46.3, 0, 3.697896, 200, 98.97192
2024-03-05 11:16:46.8, 0, 3.697971, 200, 98.97168
2024-03-05 11:16:47.4, 0, 3.697023, 200, 98.97021
2024-03-05 11:16:48.1, 0, 3.696006, 200, 98.97021
2024-03-05 11:16:48.6, 0, 3.69733, 200, 98.96924
2024-03-05 11:16:49.2, 0, 3.69939, 200, 98.96973
2024-03-05 11:16:49.8, 0, 3.696559, 200, 98.96997
2024-03-05 11:16:50.4, 0, 3.69957, 200, 98.97021
2024-03-05 11:16:51.0, 0, 3.695231, 200, 98.97021
2024-03-05 11:16:51.6, 0, 3.694897, 200, 98.97046
2024-03-05 11:16:52.2, 0, 3.699459, 200, 98.96997
2024-03-05 11:16:52.8, 0, 3.699153, 200, 98.96948
2024-03-05 11:16:53.4, 0, 3.69778, 200, 98.97046
2024-03-05 11:16:54.0, 0, 3.694596, 200, 98.97095
2024-03-05 11:16:54.5, 0, 3.694268, 200, 98.97119
2024-03-05 11:16:55.1, 0, 3.695667, 200, 98.97217
2024-03-05 11:16:55.7, 0, 3.694739, 200, 98.97241
2024-03-05 11:16:56.3, 0, 3.694884, 200, 98.97192
2024-03-05 11:16:56.8, 0, 3.694825, 200, 98.9729
